id,doi,title,publication_year,type,oa_status,has_pdf_proxy,cost_usd,cost_source,cited_by_count,is_retracted,journal,publisher,mean_citedness,field,is_first_author_muenster
https://openalex.org/W2767378937,https://doi.org/10.1016/j.watres.2017.11.011,Analysis of microplastics in water by micro-Raman spectroscopy: Release of plastic particles from different packaging into mineral water,2017,article,closed,false,0,oa_status_closed,1373,false,Water Research,Elsevier BV,,Environmental Science,true
https://openalex.org/W2115379661,https://doi.org/10.1177/1094670510375602,Undervalued or Overvalued Customers: Capturing Total Customer Engagement Value,2010,article,green,true,0,oa_status_green,1362,false,Journal of Service Research,SAGE Publishing,,"Business, Management and Accounting",false
https://openalex.org/W2346576232,https://doi.org/10.1038/mp.2016.60,Cortical abnormalities in adults and adolescents with major depression based on brain scans from 20 cohorts worldwide in the ENIGMA Major Depressive Disorder Working Group,2016,article,hybrid,true,,no_apc_data,1352,false,Molecular Psychiatry,Springer Nature,,Neuroscience,false
https://openalex.org/W2120927917,https://doi.org/10.1146/annurev-arplant-070109-104628,The Language of Calcium Signaling,2010,article,closed,false,0,oa_status_closed,1347,false,Annual Review of Plant Biology,Annual Reviews,,Agricultural and Biological Sciences,false
https://openalex.org/W4229010282,https://doi.org/10.1038/s41580-022-00479-6,Plant hormone regulation of abiotic stress responses,2022,article,green,true,0,oa_status_green,1345,false,Nature Reviews Molecular Cell Biology,Nature Portfolio,,Agricultural and Biological Sciences,true
https://openalex.org/W2153991478,https://doi.org/10.1177/1094670510375604,Consumer Cocreation in New Product Development,2010,article,green,true,0,oa_status_green,1342,false,Journal of Service Research,SAGE Publishing,,"Business, Management and Accounting",false
https://openalex.org/W2550557946,https://doi.org/10.1088/2040-8978/19/1/013001,Roadmap on structured light,2016,article,bronze,true,0,oa_status_bronze,1340,false,Journal of Optics,IOP Publishing,,Physics and Astronomy,false
https://openalex.org/W3126945061,https://doi.org/10.1038/s41560-020-00748-8,Post-lithium-ion battery cell production and its compatibility with lithium-ion cell production infrastructure,2021,article,closed,false,0,oa_status_closed,1320,false,Nature Energy,Nature Portfolio,,Engineering,true
https://openalex.org/W1973096186,https://doi.org/10.1038/nature09002,Ephrin-B2 controls VEGF-induced angiogenesis and lymphangiogenesis,2010,article,closed,false,0,oa_status_closed,1313,false,Nature,Nature Portfolio,,Neuroscience,false
https://openalex.org/W2114294544,https://doi.org/10.1186/1741-7015-8-68,Unresponsive wakefulness syndrome: a new name for the vegetative state or apallic syndrome,2010,article,gold,true,3054,openalex_apc_paid,1301,false,BMC Medicine,BioMed Central,,Medicine,false
https://openalex.org/W2117521006,https://doi.org/10.1038/75068,Blockade of interleukin 6 trans signaling suppresses T-cell resistance against apoptosis in chronic intestinal inflammation: Evidence in Crohn disease and experimental colitis in vivo,2000,article,closed,false,0,oa_status_closed,1293,false,Nature Medicine,Nature Portfolio,,Medicine,false
https://openalex.org/W2139549149,https://doi.org/10.1002/anie.200802585,Nanomedicine—Challenge and Perspectives,2009,article,bronze,true,0,oa_status_bronze,1291,false,Angewandte Chemie International Edition,Wiley,,Materials Science,true
https://openalex.org/W2174891063,https://doi.org/10.2106/00004623-199912000-00014,Current Concepts Review - Acetabular and Femoral Anteversion,1999,article,closed,false,0,oa_status_closed,1275,false,Journal of Bone and Joint Surgery,Wolters Kluwer,,Medicine,true
https://openalex.org/W2126765063,https://doi.org/10.1136/thx.2006.070169,Worldwide trends in the prevalence of asthma symptoms: phase III of the International Study of Asthma and Allergies in Childhood (ISAAC),2007,article,bronze,true,0,oa_status_bronze,1264,false,Thorax,BMJ,,Medicine,false
https://openalex.org/W2105492427,https://doi.org/10.1002/anie.201505090,Catalysis of Radical Reactions: A Radical Chemistry Perspective,2015,article,closed,false,0,oa_status_closed,1261,false,Angewandte Chemie International Edition,Wiley,,Chemistry,true
https://openalex.org/W2142916040,https://doi.org/10.1037/a0034431,Narcissistic admiration and rivalry: Disentangling the bright and dark sides of narcissism.,2013,article,closed,false,0,oa_status_closed,1243,false,Journal of Personality and Social Psychology,American Psychological Association,,Psychology,true
https://openalex.org/W2081266067,https://doi.org/10.1016/0016-7037(91)90078-j,Shock metamorphism of ordinary chondrites,1991,article,hybrid,true,3690,openalex_apc_paid,1238,false,Geochimica et Cosmochimica Acta,Elsevier BV,,Earth and Planetary Sciences,true
https://openalex.org/W2129254992,https://doi.org/10.1038/ng.361,Genome-wide association study identifies eight loci associated with blood pressure,2009,article,green,true,0,oa_status_green,1224,false,Nature Genetics,Nature Portfolio,,Medicine,false
https://openalex.org/W2109254975,https://doi.org/10.1002/anie.201001865,The Measure of All Rings—N‐Heterocyclic Carbenes,2010,article,closed,false,0,oa_status_closed,1223,false,Angewandte Chemie International Edition,Wiley,,Chemistry,true
https://openalex.org/W2494263530,https://doi.org/10.1007/978-3-642-69971-9,Quadratic and Hermitian Forms,1985,book,closed,false,0,oa_status_closed,1202,false,Grundlehren der mathematischen Wissenschaften,Springer Nature,,Mathematics,true
https://openalex.org/W2024956494,https://doi.org/10.1097/hjh.0b013e328364ca4c,2013 Practice guidelines for the management of arterial hypertension of the European Society of Hypertension (ESH) and the European Society of Cardiology (ESC),2013,article,closed,false,0,oa_status_closed,1200,false,Journal of Hypertension,Lippincott Williams & Wilkins,,Medicine,false
https://openalex.org/W2036632318,https://doi.org/10.1046/j.1365-2222.1998.028s5052.x,The International Study of Asthma and Allergies in Childhood (ISAAC),1998,article,bronze,true,0,oa_status_bronze,1200,false,Clinical & Experimental Allergy,Wiley,,Medicine,false
https://openalex.org/W136176785,https://doi.org/10.1007/978-3-540-32827-8_30,Evaluation of Structural Equation Models Using the Partial Least Squares (PLS) Approach,2009,book-chapter,closed,false,0,oa_status_closed,1193,false,,,,"Business, Management and Accounting",true
https://openalex.org/W4225610241,https://doi.org/10.1016/j.jheap.2022.04.002,"Cosmology intertwined: A review of the particle physics, astrophysics, and cosmology associated with the cosmological tensions and anomalies",2022,review,green,true,0,oa_status_green,1193,false,University of Birmingham Research Portal (University of Birmingham),University of Birmingham,,Physics and Astronomy,false
https://openalex.org/W2075768471,https://doi.org/10.1073/pnas.91.25.11841,Four hundred-million-year-old vesicular arbuscular mycorrhizae.,1994,article,green,true,0,oa_status_green,1190,false,Proceedings of the National Academy of Sciences,National Academy of Sciences,,Agricultural and Biological Sciences,true
https://openalex.org/W2137351972,https://doi.org/10.1177/0956797609360756,"Facebook Profiles Reflect Actual Personality, Not Self-Idealization",2010,article,closed,false,0,oa_status_closed,1185,false,Psychological Science,SAGE Publishing,,Social Sciences,false
https://openalex.org/W2088960594,https://doi.org/10.1038/nrmicro1384,Small colony variants: a pathogenic form of bacteria that facilitates persistent and recurrent infections,2006,article,closed,false,0,oa_status_closed,1179,false,Nature Reviews Microbiology,Nature Portfolio,,Medicine,false
https://openalex.org/W4322739219,https://doi.org/10.1038/s41587-023-01690-2,Integrative analysis of multimodal mass spectrometry data in MZmine 3,2023,article,bronze,true,0,oa_status_bronze,1161,false,Nature Biotechnology,Nature Portfolio,,"Biochemistry, Genetics and Molecular Biology",true
https://openalex.org/W2096549168,https://doi.org/10.1038/nature10640,The genome of Tetranychus urticae reveals herbivorous pest adaptations,2011,article,hybrid,true,11690,openalex_apc_paid,1157,false,Nature,Nature Portfolio,,Agricultural and Biological Sciences,false
https://openalex.org/W2132102978,https://doi.org/10.1016/j.cell.2007.03.026,A Role for Piwi and piRNAs in Germ Cell Maintenance and Transposon Silencing in Zebrafish,2007,article,bronze,true,0,oa_status_bronze,1153,false,Cell,Cell Press,,Agricultural and Biological Sciences,false
https://openalex.org/W2172127771,https://doi.org/10.1180/0026461026650056,Mineral replacement reactions: from macroscopic observations to microscopic mechanisms,2002,article,closed,false,0,oa_status_closed,1152,false,Mineralogical Magazine,Cambridge University Press,,Earth and Planetary Sciences,true
https://openalex.org/W2906590066,https://doi.org/10.1097/j.pain.0000000000001365,The IASP classification of chronic pain for ICD-11: chronic neuropathic pain,2018,article,green,true,0,oa_status_green,1150,false,Pain,Lippincott Williams & Wilkins,,Medicine,false
https://openalex.org/W2131781277,https://doi.org/10.1002/anie.200705157,Do Special Noncovalent π–π Stacking Interactions Really Exist?,2008,article,bronze,true,0,oa_status_bronze,1142,false,Angewandte Chemie International Edition,Wiley,,Chemistry,true
https://openalex.org/W2138980717,https://doi.org/10.1007/s12599-009-0044-5,Developing Maturity Models for IT Management,2009,article,bronze,true,0,oa_status_bronze,1140,false,Business & Information Systems Engineering,Springer Nature,,"Business, Management and Accounting",true
https://openalex.org/W2336993262,https://doi.org/10.1038/ng.3552,"Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses",2016,article,green,true,0,oa_status_green,1140,false,Nature Genetics,Nature Portfolio,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W2311972351,https://doi.org/10.1002/jlb.55.3.410,Macrophages and angiogenesis,1994,article,closed,false,0,oa_status_closed,1128,false,Journal of Leukocyte Biology,Oxford University Press,,"Biochemistry, Genetics and Molecular Biology",true
https://openalex.org/W2395969030,https://doi.org/10.1001/jama.2016.5828,Effect of Early vs Delayed Initiation of Renal Replacement Therapy on Mortality in Critically Ill Patients With Acute Kidney Injury,2016,article,closed,false,0,oa_status_closed,1120,false,JAMA,American Medical Association,,Medicine,false
https://openalex.org/W2020833052,https://doi.org/10.1038/nature05544,Noxious compounds activate TRPA1 ion channels through covalent modification of cysteines,2007,article,green,true,0,oa_status_green,1118,false,Nature,Nature Portfolio,,Neuroscience,false
https://openalex.org/W1956258286,https://doi.org/10.4049/jimmunol.172.7.4410,Subpopulations of Mouse Blood Monocytes Differ in Maturation Stage and Inflammatory Response,2004,article,bronze,true,0,oa_status_bronze,1114,false,The Journal of Immunology,American Association of Immunologists,,Immunology and Microbiology,true
https://openalex.org/W2034458870,https://doi.org/10.1016/j.cell.2009.03.025,The Notch Ligands Dll4 and Jagged1 Have Opposing Effects on Angiogenesis,2009,article,bronze,true,0,oa_status_bronze,1113,false,Cell,Cell Press,,"Biochemistry, Genetics and Molecular Biology",true
https://openalex.org/W2316175344,https://doi.org/10.1111/j.1654-1103.2005.tb02365.x,The Circumpolar Arctic vegetation map,2005,article,closed,false,0,oa_status_closed,1111,false,Journal of Vegetation Science,Wiley,,Earth and Planetary Sciences,false
https://openalex.org/W1490160136,https://doi.org/10.3233/ves-2012-0453,Vestibular migraine: Diagnostic criteria,2012,article,hybrid,true,,no_apc_data,1103,false,Journal of Vestibular Research,IOS Press,,Neuroscience,false
https://openalex.org/W1834574045,https://doi.org/10.1093/europace/euv309,Updated European Heart Rhythm Association Practical Guide on the use of non-vitamin K antagonist anticoagulants in patients with non-valvular atrial fibrillation,2015,article,closed,false,0,oa_status_closed,1102,false,EP Europace,Oxford University Press,,Medicine,false
https://openalex.org/W2505396311,https://doi.org/10.1007/978-3-540-38967-5,Scanning Electron Microscopy,1998,book,closed,false,0,oa_status_closed,1102,false,Springer series in optical sciences/SPringer series in optical sciences,Springer Nature,,Materials Science,true
https://openalex.org/W2079032830,https://doi.org/10.2138/rmg.2009.70.3,Mineral Replacement Reactions,2009,article,closed,false,0,oa_status_closed,1101,false,Reviews in Mineralogy and Geochemistry,Mineralogical Society of America,,Earth and Planetary Sciences,true
https://openalex.org/W2054153086,https://doi.org/10.1038/ng.327,Genome-wide association of early-onset myocardial infarction with single nucleotide polymorphisms and copy number variants,2009,article,green,true,0,oa_status_green,1100,false,Nature Genetics,Nature Portfolio,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W2614549068,https://doi.org/10.1007/s10008-017-3610-7,"Lithium ion, lithium metal, and alternative rechargeable battery technologies: the odyssey for high energy density",2017,article,closed,false,0,oa_status_closed,1097,false,Journal of Solid State Electrochemistry,Springer Science+Business Media,,Engineering,true
https://openalex.org/W2019583561,https://doi.org/10.1172/jci44490,An unrestrained proinflammatory M1 macrophage population induced by iron impairs wound healing in humans and mice,2011,article,bronze,true,0,oa_status_bronze,1086,false,Journal of Clinical Investigation,American Society for Clinical Investigation,,Medicine,false
https://openalex.org/W1983656816,https://doi.org/10.1039/b704725h,Double-hybrid density functionals with long-range dispersion corrections: higher accuracy and extended applicability,2007,article,closed,false,0,oa_status_closed,1085,false,Physical Chemistry Chemical Physics,Royal Society of Chemistry,,Physics and Astronomy,true
https://openalex.org/W2018940918,https://doi.org/10.1105/tpc.109.072686,Calcium Signals: The Lead Currency of Plant Information Processing,2010,article,bronze,true,0,oa_status_bronze,1080,false,The Plant Cell,Oxford University Press,,Agricultural and Biological Sciences,true
https://openalex.org/W2138033133,https://doi.org/10.1016/s0140-6736(12)61480-9,Range of genetic mutations associated with severe non-syndromic sporadic intellectual disability: an exome sequencing study,2012,article,green,true,0,oa_status_green,1076,false,The Lancet,Elsevier BV,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W2105361411,https://doi.org/10.1002/anie.201202624,A “Renaissance” in Radical Trifluoromethylation,2012,article,closed,false,0,oa_status_closed,1068,false,Angewandte Chemie International Edition,Wiley,,"Pharmacology, Toxicology and Pharmaceutics",true
https://openalex.org/W2618478924,https://doi.org/10.1016/j.jecp.2017.04.017,The persistent sampling bias in developmental psychology: A call to action,2017,article,green,true,0,oa_status_green,1068,false,Journal of Experimental Child Psychology,Elsevier BV,,Psychology,false
https://openalex.org/W2105842551,https://doi.org/10.1038/ng.694,A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1,2010,article,green,true,0,oa_status_green,1065,false,Nature Genetics,Nature Portfolio,,Immunology and Microbiology,false
https://openalex.org/W2614446987,https://doi.org/10.1146/annurev-biochem-060208-104626,Virus Entry by Endocytosis,2010,article,closed,false,0,oa_status_closed,1063,false,Annual Review of Biochemistry,Annual Reviews,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W3114432452,https://doi.org/10.1126/science.abb9554,A rechargeable zinc-air battery based on zinc peroxide chemistry,2020,article,closed,false,0,oa_status_closed,1059,false,Science,American Association for the Advancement of Science,,Engineering,true
https://openalex.org/W2087238590,https://doi.org/10.1103/physrevb.78.020503,"Spin-density-wave anomaly at 140 K in the ternary iron arsenide<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msub><mml:mrow><mml:mtext>BaFe</mml:mtext></mml:mrow><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mrow><mml:mtext>As</mml:mtext></mml:mrow><mml:mn>2</mml:mn></mml:msub></mml:mrow></mml:math>",2008,article,green,true,0,oa_status_green,1058,false,Physical Review B,American Physical Society,,Materials Science,false
https://openalex.org/W2069080267,https://doi.org/10.1016/s0735-1097(97)00319-7,Management Strategies and Determinants of Outcome in Acute Major Pulmonary Embolism: Results of a Multicenter Registry,1997,article,closed,false,0,oa_status_closed,1041,false,Journal of the American College of Cardiology,Elsevier BV,,Medicine,false
https://openalex.org/W2121217719,https://doi.org/10.1016/s1473-3099(02)00438-3,Pathogenesis of infections due to coagulasenegative staphylococci,2002,article,closed,false,0,oa_status_closed,1041,false,The Lancet Infectious Diseases,Elsevier BV,,Medicine,true
https://openalex.org/W2087363756,https://doi.org/10.1038/nature13146,Endothelial Notch activity promotes angiogenesis and osteogenesis in bone,2014,article,green,true,0,oa_status_green,1037,false,Nature,Nature Portfolio,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W2059447853,https://doi.org/10.1016/0013-4694(96)95711-9,The N2pc component as an indicator of attentional selectivity,1996,article,closed,false,0,oa_status_closed,1028,false,Electroencephalography and Clinical Neurophysiology,Elsevier BV,,Neuroscience,true
https://openalex.org/W2008123743,https://doi.org/10.1056/nejmoa063618,Pallidal Deep-Brain Stimulation in Primary Generalized or Segmental Dystonia,2006,article,bronze,true,0,oa_status_bronze,1024,false,New England Journal of Medicine,Massachusetts Medical Society,,Medicine,false
https://openalex.org/W3107308400,https://doi.org/10.1038/s41586-020-2973-6,Inference in artificial intelligence with deep optics and photonics,2020,article,green,true,0,oa_status_green,1019,false,Nature,Nature Portfolio,,Computer Science,false
https://openalex.org/W2017878501,https://doi.org/10.1111/j.1460-2466.2008.00384.x,The Content Analysis of Media Frames: Toward Improving Reliability and Validity,2008,article,closed,false,0,oa_status_closed,1015,false,Journal of Communication,Oxford University Press,,Social Sciences,false
https://openalex.org/W2134104271,https://doi.org/10.1177/1094670510375461,Customer Engagement as a New Perspective in Customer Management,2010,article,green,true,0,oa_status_green,1013,false,Journal of Service Research,SAGE Publishing,,"Business, Management and Accounting",false
https://openalex.org/W2077833546,https://doi.org/10.1016/s0140-6736(04)16678-6,Klinefelter's syndrome,2004,article,closed,false,0,oa_status_closed,1005,false,The Lancet,Elsevier BV,,"Biochemistry, Genetics and Molecular Biology",true
https://openalex.org/W2003305206,https://doi.org/10.1002/anie.200703900,Li<sub>6</sub>PS<sub>5</sub>X: A Class of Crystalline Li‐Rich Solids With an Unusually High Li<sup>+</sup> Mobility,2007,article,closed,false,0,oa_status_closed,1002,false,Angewandte Chemie International Edition,Wiley,,Materials Science,false
https://openalex.org/W1988990442,https://doi.org/10.1016/s0091-6749(99)70536-1,Worldwide variations in the prevalence of symptoms of atopic eczema in the international study of asthma and allergies in childhood,1999,article,bronze,true,0,oa_status_bronze,1001,false,Journal of Allergy and Clinical Immunology,Elsevier BV,,Medicine,false
https://openalex.org/W3183176844,https://doi.org/10.1002/aenm.202101126,Fast Charging of Lithium‐Ion Batteries: A Review of Materials Aspects,2021,article,closed,false,0,oa_status_closed,1000,false,Advanced Energy Materials,Wiley,,Engineering,false
https://openalex.org/W2117586409,https://doi.org/10.1007/s11214-010-9634-2,Lunar Reconnaissance Orbiter Camera (LROC) Instrument Overview,2010,article,closed,false,0,oa_status_closed,998,false,Space Science Reviews,Springer Science+Business Media,,Physics and Astronomy,false
https://openalex.org/W2040436974,https://doi.org/10.1002/anie.201002767,Oils and Fats as Renewable Raw Materials in Chemistry,2011,article,closed,false,0,oa_status_closed,997,false,Angewandte Chemie International Edition,Wiley,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W2128920415,https://doi.org/10.1186/bcr2607,Breast cancer prognostic classification in the molecular era: the role of histological grade,2010,article,gold,true,2919,openalex_apc_paid,996,false,Breast Cancer Research,BioMed Central,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W2058446582,https://doi.org/10.1021/ac00024a002,Matrix-assisted laser desorption/ionization mass spectrometry of biopolymers,1991,article,closed,false,0,oa_status_closed,994,false,Analytical Chemistry,American Chemical Society,,Chemistry,true
https://openalex.org/W3163123861,https://doi.org/10.1038/s41573-021-00198-1,Targeting inflammation in atherosclerosis — from experimental insights to the clinic,2021,article,bronze,true,0,oa_status_bronze,993,false,Nature Reviews Drug Discovery,Nature Portfolio,,"Biochemistry, Genetics and Molecular Biology",true
https://openalex.org/W2158659385,https://doi.org/10.1084/jem.20062596,Functionally specialized junctions between endothelial cells of lymphatic vessels,2007,article,bronze,true,0,oa_status_bronze,992,false,The Journal of Experimental Medicine,Rockefeller University Press,,Medicine,false
https://openalex.org/W2020866548,https://doi.org/10.1111/j.1574-6968.1995.tb07528.x,Diversity of bacterial polyhydroxyalkanoic acids,1995,article,bronze,true,0,oa_status_bronze,985,false,FEMS Microbiology Letters,Oxford University Press,,Materials Science,true
https://openalex.org/W2124660038,https://doi.org/10.1016/s1474-4422(09)70170-x,Biological and clinical manifestations of Huntington's disease in the longitudinal TRACK-HD study: cross-sectional analysis of baseline data,2009,article,closed,false,0,oa_status_closed,980,false,The Lancet Neurology,Elsevier BV,,Neuroscience,false
https://openalex.org/W3027672271,https://doi.org/10.1016/j.intmar.2020.04.001,Transforming the Customer Experience through New Technologies,2020,article,closed,false,0,oa_status_closed,978,false,Journal of Interactive Marketing,SAGE Publishing,,"Business, Management and Accounting",false
https://openalex.org/W2083312379,https://doi.org/10.1016/j.biopsych.2011.10.021,Limbic Scars: Long-Term Consequences of Childhood Maltreatment Revealed by Functional and Structural Magnetic Resonance Imaging,2011,article,closed,false,0,oa_status_closed,965,false,Biological Psychiatry,Elsevier BV,,Psychology,true
https://openalex.org/W2150470057,https://doi.org/10.1182/blood.v100.1.59,"Analysis of FLT3 length mutations in 1003 patients with acute myeloid leukemia: correlation to cytogenetics, FAB subtype, and prognosis in the AMLCG study and usefulness as a marker for the detection of minimal residual disease",2002,article,bronze,true,0,oa_status_bronze,965,false,Blood,Elsevier BV,,Medicine,true
https://openalex.org/W3021528551,https://doi.org/10.1093/ejechocard/jen303,Echocardiographic assessment of valve stenosis: EAE/ASE recommendations for clinical practice,2008,article,closed,false,0,oa_status_closed,964,false,European Journal of Echocardiography,Oxford University Press,,Medicine,true
https://openalex.org/W2146665526,https://doi.org/10.1016/s0140-6736(03)14462-5,"Sirolimus-eluting stents for treatment of patients with long atherosclerotic lesions in small coronary arteries: double-blind, randomised controlled trial (E-SIRIUS)",2003,article,closed,false,0,oa_status_closed,959,false,The Lancet,Elsevier BV,,Medicine,false
https://openalex.org/W1992842669,https://doi.org/10.1182/blood-2008-04-150250,Management of acute promyelocytic leukemia: recommendations from an expert panel on behalf of the European LeukemiaNet,2008,article,bronze,true,0,oa_status_bronze,957,false,Blood,Elsevier BV,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W2161807262,https://doi.org/10.1016/j.eururo.2007.09.019,"Diagnostic Criteria, Classification, and Nomenclature for Painful Bladder Syndrome/Interstitial Cystitis: An ESSIC Proposal",2007,article,closed,false,0,oa_status_closed,952,false,European Urology,Elsevier BV,,Medicine,false
https://openalex.org/W1997822738,https://doi.org/10.1016/j.aim.2005.06.003,Tilting theory and cluster combinatorics,2005,article,closed,false,0,oa_status_closed,945,false,Advances in Mathematics,Elsevier BV,,Mathematics,false
https://openalex.org/W2936664461,https://doi.org/10.1038/s41586-019-1104-8,The bone marrow microenvironment at single-cell resolution,2019,article,green,true,0,oa_status_green,941,false,Nature,Nature Portfolio,,"Biochemistry, Genetics and Molecular Biology",false
https://openalex.org/W2143333940,https://doi.org/10.1152/physrev.1999.79.1.181,Mechanisms That Regulate the Function of the Selectins and Their Ligands,1999,article,closed,false,0,oa_status_closed,936,false,Physiological Reviews,American Physiological Society,,Medicine,true
https://openalex.org/W2095211795,https://doi.org/10.1126/science.1199339,Spin Selectivity in Electron Transmission Through Self-Assembled Monolayers of Double-Stranded DNA,2011,article,closed,false,0,oa_status_closed,933,false,Science,American Association for the Advancement of Science,,Engineering,true
https://openalex.org/W2560012305,https://doi.org/10.1038/nature20598,A 17-gene stemness score for rapid determination of risk in acute leukaemia,2016,article,closed,false,0,oa_status_closed,932,false,Nature,Nature Portfolio,,Medicine,false
